feature,label,boundary
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam01_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam01_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam01_P50_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_cam02_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_cam02_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_cam02_P50_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_stereo01_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_stereo01_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_stereo01_P50_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam01_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam01_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam01_P50_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P50_webcam02_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P50_webcam02_P50_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P50_webcam02_P50_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam01_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam01_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam01_P51_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_cam02_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_cam02_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_cam02_P51_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_stereo01_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_stereo01_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_stereo01_P51_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam01_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam01_P51_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam01_P51_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam02_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam02_P51_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam02_P51_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam02_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam02_P51_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam02_P51_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam02_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam02_P51_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam02_P51_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam02_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam02_P51_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam02_P51_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam02_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam02_P51_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam02_P51_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P51_webcam02_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P51_webcam02_P51_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P51_webcam02_P51_pancake.npy
